Time,Source,Destination,Protocol,Length,Frame,Ethernet Src,Ethernet Dest,IP Source,IP Dest,TCP/UDP,Src Port,Dest Port,Label
4.90625,213.19.160.190,81.131.67.131,HTTP,268,268,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,62.205.109.173,User Datagram Protocol       ,53,80,Ftp
4.953125,inh2dns03.imsnet2.btopenworld.com,81.131.67.131,DNS,261,261,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,80.171.9.79,Transmission Control Protocol,1026,2810,Ftp
4.953125,2002:5183:4383::5183:4383,6bone.informatik.uni-leipzig.de,TCP,98,98,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,62.131.99.79,User Datagram Protocol       ,41730,1537,Ftp
5.03125,81.131.67.131,dslb-084-056-231-176.084.056.pools.vodafone-ip.de,UDP,61,61,01:00:01:00:00:00,01:00:01:00:00:00,210.146.64.4,147.10.31.210,User Datagram Protocol       ,41730, 21 S,Ftp
5.03125,81.131.67.131,62.205.109.173,UDP,61,61,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,213.19.160.190,User Datagram Protocol       ,41730,6346,Ftp
5.046875,81.131.67.131,x50ab094f.dyn.telefonica.de,UDP,61,61,01:00:01:00:00:00,01:00:01:00:00:00, 211.28.6.30,81.131.67.131,User Datagram Protocol       ,41730,6346,Ftp
5.0625,81.131.67.131,ip3e83634f.speed.planet.nl,UDP,61,61,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,210.146.64.4,User Datagram Protocol       ,41730,6346,Ftp
5.0625,81.131.67.131,static.belong.com.au,UDP,433,433,01:00:01:00:00:00,01:00:01:00:00:00,210.146.64.4,81.131.67.131,Transmission Control Protocol,2810,6346,Ftp
5.078125,81.131.67.131,213.19.160.190,TCP,54,54,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,211.28.6.30,Transmission Control Protocol,80,6346,Ftp
5.234375,fpigw.ksc.gr.jp,81.131.67.131,TCP,1514,11514,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,2727,80,Ftp
5.234375,81.131.67.131,fpigw.ksc.gr.jp,TCP,54,254,01:00:01:00:00:00,01:00:01:00:00:00,210.146.64.4,210.146.64.4,Transmission Control Protocol,6348,2727,Ftp
5.46875,211.28.6.30,81.131.67.131,TCP,1078,31078,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,24.11.146.28,Transmission Control Protocol,2769,80,Ftp
5.46875,81.131.67.131,211.28.6.30,TCP,54,454,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,80,2769,Ftp
5.761719,fpigw.ksc.gr.jp,81.131.67.131,TCP,1514,51514,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,210.146.64.4,Transmission Control Protocol,2727,6348,Ftp
5.761719,81.131.67.131,fpigw.ksc.gr.jp,TCP,54,654,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,83.53.165.235,Transmission Control Protocol,2675,2727,Ftp
5.808594,81.131.67.131,c-24-11-146-28.hsd1.az.comcast.net,TCP,357,7357,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,84.149.148.25,Transmission Control Protocol,80,80,Ftp
6.050782,fpigw.ksc.gr.jp,81.131.67.131,TCP,1514,81514,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,81.161.144.10,Transmission Control Protocol,2727,17342,Ftp
6.050782,81.131.67.131,fpigw.ksc.gr.jp,TCP,54,954,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,200.158.81.150,User Datagram Protocol       ,41730,2727,Ftp
6.179688,81.131.67.131,235.red-83-53-165.dynamicip.rima-tde.net,UDP,54,54,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,195.14.223.213,User Datagram Protocol       ,41730,80,Ftp
6.181641,81.131.67.131,p54959419.dip0.t-ipconnect.de,UDP,61,161,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,202.133.203.254,User Datagram Protocol       ,41730,6346,Ftp
6.195313,81.131.67.131,ip171.frb32.cust.comxnet.dk,UDP,61,261,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,62.34.123.244,User Datagram Protocol       ,41730,6346,Ftp
6.204102,81.131.67.131,200-158-81-150.dsl.telesp.net.br,UDP,61,361,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,218.72.89.80,User Datagram Protocol       ,41730,6346,Ftp
6.219727,81.131.67.131,xdsl-195-14-223-213.nc.de,UDP,61,461,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,213.189.168.206,User Datagram Protocol       ,41730,6346,Ftp
6.235352,81.131.67.131,202.133.203.254,UDP,61,561,01:00:01:00:00:00,01:00:01:00:00:00, 211.28.6.30,38.115.4.204,User Datagram Protocol       ,41730,6346,Ftp
6.235352,81.131.67.131,i15-lef01-ix2-62-34-123-244.ft.lns.abo.bbox.fr,UDP,61,661,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,68.186.167.166,User Datagram Protocol       ,41730,6346,Ftp
6.250977,81.131.67.131,80.89.72.218.broad.hz.zj.dynamic.163data.com.cn,UDP,61,761,01:00:01:00:00:00,01:00:01:00:00:00,210.146.64.4,81.131.67.131,User Datagram Protocol       ,41730,6346,Ftp
6.266602,81.131.67.131,host-213-189-168-206.dynamic.voo.be,UDP,61,861,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,211.28.6.30,User Datagram Protocol       ,41730,6346,Ftp
6.282227,81.131.67.131,38.115.4.204,UDP,54,954,01:00:01:00:00:00,01:00:01:00:00:00,213.120.62.99,81.131.67.131,User Datagram Protocol       ,41730,6346,Ftp
6.297852,81.131.67.131,68-186-167-166.dhcp.stls.mo.charter.com,UDP,550,550,01:00:01:00:00:00,01:00:01:00:00:00, 211.28.6.30,210.146.64.4,Transmission Control Protocol,6348,2128,Ftp
6.313477,211.28.6.30,81.131.67.131,TCP,1514,11514,1a:43:20:00:01:00,1a:43:20:00:01:00,38.115.4.204,81.131.67.131,Transmission Control Protocol,2769,13778,Ftp
6.313477,81.131.67.131,211.28.6.30,TCP,54,254,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,80,2769,Ftp
6.610352,fpigw.ksc.gr.jp,81.131.67.131,TCP,1514,31514,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,81.131.67.131 ,Transmission Control Protocol,2727,6348,Ftp
6.610352,81.131.67.131,fpigw.ksc.gr.jp,TCP,54,454,01:00:01:00:00:00,01:00:01:00:00:00, 211.28.6.30,81.131.67.131,User Datagram Protocol       ,53,2727,Ftp
6.641602,inh2dns03.imsnet2.btopenworld.com,81.131.67.131,DNS,261,5261,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,38.115.4.204,Transmission Control Protocol,6348,80,Ftp
6.766602,211.28.6.30,81.131.67.131,TCP,642,6642,1a:43:20:00:01:00,1a:43:20:00:01:00,38.115.4.204,211.28.6.30,User Datagram Protocol       ,21284,1537,Ftp
6.797852,212.155.203.62.dynamic.wline.res.cust.swisscom.ch,81.131.67.131,ICMP,70,770,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,81.131.67.131,User Datagram Protocol       ,41730,2769,Ftp
6.797852,38.115.4.204,81.131.67.131,UDP,54,854,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,211.28.6.30,Transmission Control Protocol,2769,4173,Ftp
6.860352,81.131.67.131,38.115.4.204,UDP,50,950,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,6348,21284,Ftp
6.985352,81.131.67.131,211.28.6.30,TCP,54,54,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,80.144.139.239,Transmission Control Protocol,2769,6348,Ftp
7.016602,211.28.6.30,81.131.67.131,TCP,1078,11078,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,81.244.90.24,Transmission Control Protocol,21284,2769,Ftp
7.016602,81.131.67.131,211.28.6.30,TCP,54,254,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,219.137.42.1,User Datagram Protocol       ,41730,6348,Ftp
7.110352,38.115.4.204,81.131.67.131,TCP,565,3565,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,139.168.32.121,User Datagram Protocol       ,41730,2667,Ftp
7.282227,81.131.67.131,p50908BEF.dip0.t-ipconnect.de,UDP,61,461,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,213.54.85.41,User Datagram Protocol       ,41730,6346,Ftp
7.282227,81.131.67.131,24.90-244-81.adsl-dyn.isp.belgacom.be,UDP,61,561,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,82.192.36.209,User Datagram Protocol       ,41730,6346,Ftp
7.297852,81.131.67.131,1.42.137.219.broad.gz.gd.dynamic.163data.com.cn,UDP,61,661,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,24.43.167.12,User Datagram Protocol       ,41730,6346,Ftp
7.297852,81.131.67.131,cpe-139-168-32-121.nb07.nsw.asp.telstra.net,UDP,61,761,01:00:01:00:00:00,01:00:01:00:00:00, 211.28.6.30,81.247.65.177,User Datagram Protocol       ,41730,6346,Ftp
7.313477,81.131.67.131,d5365529.access.ecotel.net,UDP,61,861,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,83.117.6.35,User Datagram Protocol       ,41730,6346,Ftp
7.329102,81.131.67.131,tm.82.192.36.209.dc.telemach.net,UDP,61,961,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,195.130.143.128,User Datagram Protocol       ,41730,6346,Ftp
7.344727,81.131.67.131,rrcs-24-43-167-12.west.biz.rr.com,UDP,61,61,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,81.131.67.131,User Datagram Protocol       ,41730,6346,Ftp
7.360352,81.131.67.131,177.65-247-81.adsl-dyn.isp.belgacom.be,UDP,61,161,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,212.194.202.220,User Datagram Protocol       ,41730,6346,Ftp
7.375977,81.131.67.131,s53750623.adsl.online.nl,UDP,61,261,01:00:01:00:00:00,01:00:01:00:00:00,213.120.62.99,82.216.238.111,Transmission Control Protocol,6348,6346,Ftp
7.375977,81.131.67.131,dC3828F80.access.telenet.be,UDP,61,361,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,38.115.4.204,User Datagram Protocol       ,41730,6346,Ftp
7.391602,211.28.6.30,81.131.67.131,TCP,1514,41514,1a:43:20:00:01:00,1a:43:20:00:01:00,210.146.64.4,38.115.4.204,User Datagram Protocol       ,41730,2769,Ftp
7.391602,81.131.67.131,hon14-h01-212-194-202-220.dsl.sta.abo.bbox.fr,UDP,61,561,01:00:01:00:00:00,01:00:01:00:00:00,38.115.4.204,81.131.67.131,User Datagram Protocol       ,41730,6346,Ftp
7.432618,81.131.67.131,ip-111.net-82-216-238.rev.numericable.fr,UDP,61,661,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,211.28.6.30,Transmission Control Protocol,2667,80,Ftp
7.445313,81.131.67.131,38.115.4.204,UDP,54,754,01:00:01:00:00:00,01:00:01:00:00:00,139.18.25.33,81.131.67.131,User Datagram Protocol       ,53,21284,Ftp
7.458008,81.131.67.131,38.115.4.204,TCP,54,854,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,2769,21284,Ftp
7.47168,inh2dns03.imsnet2.btopenworld.com,81.131.67.131,DNS,261,9261,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,38.115.4.204,Transmission Control Protocol,80,1537,Ftp
7.47168,81.131.67.131,211.28.6.30,TCP,54,54,01:00:01:00:00:00,01:00:01:00:00:00,210.146.64.4,81.131.67.131,Transmission Control Protocol,21284,6348,Ftp
7.760743,fpigw.ksc.gr.jp,81.131.67.131,TCP,1514,11514,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,210.146.64.4,Transmission Control Protocol,2667,2727,Ftp
7.760743,38.115.4.204,81.131.67.131,TCP,54,254,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,192.88.99.1,Transmission Control Protocol,21,2667,Ftp
7.760743,81.131.67.131,38.115.4.204,TCP,62,362,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,2727,21284,Ftp
7.773438,6bone.informatik.uni-leipzig.de,2002:5183:4383::5183:4383,TCP,98,498,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,210.146.64.4,Transmission Control Protocol,1026,1026,Ftp
7.773438,81.131.67.131,fpigw.ksc.gr.jp,TCP,54,554,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,83.53.165.235,Transmission Control Protocol,80,80,Ftp
7.786133,2002:5183:4383::5183:4383,6bone.informatik.uni-leipzig.de,TCP,94,694,01:00:01:00:00:00,01:00:01:00:00:00, 211.28.6.30,207.148.176.7,Transmission Control Protocol,2727,21,Ftp
8.0625,fpigw.ksc.gr.jp,81.131.67.131,TCP,1514,71514,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,62.193.101.150,Transmission Control Protocol,1677,2727,Ftp
8.0625,81.131.67.131,fpigw.ksc.gr.jp,TCP,54,854,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,212.129.214.254,User Datagram Protocol       ,41730,80,Ftp
8.236328,81.131.67.131,235.red-83-53-165.dynamicip.rima-tde.net,Gnutella,722,9722,01:00:01:00:00:00,01:00:01:00:00:00, 211.28.6.30,81.131.67.131,User Datagram Protocol       ,41730,6346,Ftp
8.314453,81.131.67.131,207-148-176-7.interbaun.com,UDP,61,61,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,172.177.184.179,User Datagram Protocol       ,41730,6346,Ftp
8.314453,81.131.67.131,62.193.101.150,UDP,61,161,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,172.186.173.245,Transmission Control Protocol,6348,6346,Ftp
8.330078,81.131.67.131,212.129.214.254,UDP,61,261,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,81.131.67.131,User Datagram Protocol       ,41730,6346,Ftp
8.345703,211.28.6.30,81.131.67.131,TCP,1514,31514,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,207.216.13.37,User Datagram Protocol       ,41730,2769,Ftp
8.345703,81.131.67.131,172.177.184.179,UDP,61,461,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,85.96.110.115,Transmission Control Protocol,6348,6346,Ftp
8.361328,81.131.67.131,172.186.173.245,UDP,61,561,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,83.112.25.172,User Datagram Protocol       ,41730,6346,Ftp
8.376953,211.28.6.30,81.131.67.131,TCP,206,6206,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,68.186.167.166,User Datagram Protocol       ,41730,2769,Ftp
8.376953,81.131.67.131,d207-216-13-37.bchsia.telus.net,UDP,61,761,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,82.44.146.7 ,User Datagram Protocol       ,41730,6346,Ftp
8.376953,81.131.67.131,85.96.110.115.dynamic.ttnet.com.tr,UDP,61,861,01:00:01:00:00:00,01:00:01:00:00:00,210.146.64.4,211.28.6.30,User Datagram Protocol       ,41730,6346,Ftp
8.392578,81.131.67.131,83.112.25.172,UDP,61,961,01:00:01:00:00:00,01:00:01:00:00:00,147.10.31.210,24.11.146.28,User Datagram Protocol       ,41730,6346,Ftp
8.408203,81.131.67.131,68-186-167-166.dhcp.stls.mo.charter.com,UDP,550,550,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,211.28.6.30,Transmission Control Protocol,2769,1377,Ftp
8.439453,81.131.67.131,cpc100736-sgyl37-2-0-cust71.18-2.cable.virginm.net,UDP,61,161,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,81.131.67.131,User Datagram Protocol       ,41730,34087,Ftp
8.455078,81.131.67.131,211.28.6.30,TCP,54,254,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,2769,6348,Ftp
8.470703,81.131.67.131,c-24-11-146-28.hsd1.az.comcast.net,UDP,54,354,01:00:01:00:00:00,01:00:01:00:00:00,210.146.64.4,210.146.64.4,Transmission Control Protocol,80,17342,Ftp
8.564453,81.131.67.131,211.28.6.30,TCP,54,454,01:00:01:00:00:00,01:00:01:00:00:00,24.11.146.28,81.131.67.131,User Datagram Protocol       ,6346,6348,Ftp
8.658203,fpigw.ksc.gr.jp,81.131.67.131,TCP,1514,51514,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,69.227.71.60,Transmission Control Protocol,2727,2727,Ftp
8.658203,static.belong.com.au,81.131.67.131,UDP,50,650,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,70.27.127.185,Transmission Control Protocol,6346,41730,Ftp
8.658203,81.131.67.131,fpigw.ksc.gr.jp,TCP,54,754,01:00:01:00:00:00,01:00:01:00:00:00,210.146.64.4,81.131.67.131,User Datagram Protocol       ,6348,80,Ftp
8.689453,galton0412w-grc-02-70-27-127-185.dsl.bell.ca,81.131.67.131,Gnutella,96,896,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,2094,2094,Ftp
8.689453,81.131.67.131,69.227.71.60,UDP,75,975,01:00:01:00:00:00,01:00:01:00:00:00,00.158.81.150,24.11.146.28,Transmission Control Protocol,80,6346,Ftp
8.783203,81.131.67.131,galton0412w-grc-02-70-27-127-185.dsl.bell.ca,TCP,54,54,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,210.146.64.4,Transmission Control Protocol,17342,6346,Ftp
8.970703,fpigw.ksc.gr.jp,81.131.67.131,TCP,1514,11514,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,2675,2727,Ftp
8.970703,c-24-11-146-28.hsd1.az.comcast.net,81.131.67.131,TCP,54,254,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,210.146.64.4,Transmission Control Protocol,2727,2675,Ftp
8.970703,81.131.67.131,c-24-11-146-28.hsd1.az.comcast.net,TCP,62,362,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,80,17342,Ftp
8.986328,81.131.67.131,fpigw.ksc.gr.jp,TCP,54,454,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,24.11.146.28,Transmission Control Protocol,2727,80,Ftp
9.267578,fpigw.ksc.gr.jp,81.131.67.131,TCP,1514,51514,1a:43:20:00:01:00,1a:43:20:00:01:00,210.146.64.4,82.10.189.10 ,User Datagram Protocol       ,41730,2727,Ftp
9.267578,81.131.67.131,fpigw.ksc.gr.jp,TCP,54,654,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,62.203.155.2 ,User Datagram Protocol       ,41730,80,Ftp
9.283203,200-158-81-150.dsl.telesp.net.br,81.131.67.131,ICMP,70,770,1a:43:20:00:01:00,1a:43:20:00:01:00,82.192.36.209,83.132.177.64,User Datagram Protocol       ,41730,1734,Ftp
9.455078,81.131.67.131,c-24-11-146-28.hsd1.az.comcast.net,UDP,54,854,01:00:01:00:00:00,01:00:01:00:00:00,38.115.4.204,68.186.167.166,User Datagram Protocol       ,41730,6346,Ftp
9.455078,81.131.67.131,cpc82297-ando7-2-0-cust357.15-1.cable.virginm.net,UDP,61,961,01:00:01:00:00:00,01:00:01:00:00:00,139.18.25.33,81.131.67.131,User Datagram Protocol       ,41730,6346,Ftp
9.470703,81.131.67.131,212.155.203.62.dynamic.wline.res.cust.swisscom.ch,UDP,61,61,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,210.146.64.4,Transmission Control Protocol,80,6346,Ftp
9.486328,81.131.67.131,a83-132-177-64.cpe.netcabo.pt,UDP,61,161,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,6346,13778,Ftp
9.501953,81.131.67.131,68-186-167-166.dhcp.stls.mo.charter.com,UDP,550,2550,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,2727,2727,Ftp
9.580078,fpigw.ksc.gr.jp,81.131.67.131,TCP,1514,31514,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,81.131.67.131,User Datagram Protocol       ,6346,1595,Ftp
9.580078,nwcsnbsc11w-142-68-189-57.pppoe-dynamic.high-speed.nb.bellalian,81.131.67.131,Gnutella,91,491,1a:43:20:00:01:00,1a:43:20:00:01:00,210.146.64.4,38.115.4.204,Transmission Control Protocol,21284,80,Ftp
9.580078,81.131.67.131,fpigw.ksc.gr.jp,TCP,54,554,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,38.115.4.204,Transmission Control Protocol,21,41730,Ftp
9.595703,tm.82.192.36.209.dc.telemach.net,81.131.67.131,UDP,50,650,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,192.88.99.1,Transmission Control Protocol,2667,2667,Ftp
9.736328,38.115.4.204,81.131.67.131,TCP,765,7765,1a:43:20:00:01:00,1a:43:20:00:01:00,210.146.64.4,81.131.67.131,Transmission Control Protocol,2667,1026,Ftp
9.736328,6bone.informatik.uni-leipzig.de,2002:5183:4383::5183:4383,FTP,100,8100,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,210.146.64.4,Transmission Control Protocol,1595,21284,Ftp
9.736328,81.131.67.131,38.115.4.204,TCP,54,954,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,1026,21284,Ftp
9.751953,81.131.67.131,38.115.4.204,TCP,62,62,01:00:01:00:00:00,01:00:01:00:00:00, 211.28.6.30,81.131.67.131,Transmission Control Protocol,80,6346,Ftp
9.767578,81.131.67.131,nwcsnbsc11w-142-68-189-57.pppoe-dynamic.high-speed.nb.bellalian,TCP,54,154,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,83.53.165.235,Transmission Control Protocol,2727,21,Ftp
9.876953,2002:5183:4383::5183:4383,6bone.informatik.uni-leipzig.de,TCP,94,294,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,81.131.67.131,User Datagram Protocol       ,6346,2727,Ftp
10.017578,fpigw.ksc.gr.jp,81.131.67.131,TCP,1514,31514,1a:43:20:00:01:00,1a:43:20:00:01:00,210.146.64.4,210.146.64.4,User Datagram Protocol       ,6346,80,Ftp
10.017578,81.131.67.131,fpigw.ksc.gr.jp,TCP,54,454,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,81.131.67.131,User Datagram Protocol       ,41730,41730,Ftp
10.048828,235.red-83-53-165.dynamicip.rima-tde.net,81.131.67.131,UDP,50,550,1a:43:20:00:01:00,1a:43:20:00:01:00,210.146.64.4,70.27.127.185,Transmission Control Protocol,80,41730,Ftp
10.048828,235.red-83-53-165.dynamicip.rima-tde.net,81.131.67.131,UDP,54,654,1a:43:20:00:01:00,1a:43:20:00:01:00,24.11.146.28,81.131.67.131,Transmission Control Protocol,2727,6346,Ftp
10.048828,81.131.67.131,235.red-83-53-165.dynamicip.rima-tde.net,UDP,50,750,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,139.55.21.35,Transmission Control Protocol,6346,2727,Ftp
10.345703,fpigw.ksc.gr.jp,81.131.67.131,TCP,1514,81514,1a:43:20:00:01:00,1a:43:20:00:01:00,68.34.169.230,211.28.6.30,Transmission Control Protocol,2094,80,Ftp
10.345703,81.131.67.131,fpigw.ksc.gr.jp,TCP,54,954,01:00:01:00:00:00,01:00:01:00:00:00,13.19.160.190,81.131.67.131,Transmission Control Protocol,6348,2094,Ftp
10.361328,galton0412w-grc-02-70-27-127-185.dsl.bell.ca,81.131.67.131,Gnutella,96,96,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,210.146.64.4,User Datagram Protocol       ,41730,6346,Ftp
10.361328,81.131.67.131,galton0412w-grc-02-70-27-127-185.dsl.bell.ca,TCP,54,154,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,2769,2769,Ftp
10.564453,211.28.6.30,81.131.67.131,TCP,1058,21058,1a:43:20:00:01:00,1a:43:20:00:01:00,210.146.64.4,81.131.67.131,Transmission Control Protocol,80,63346,Ftp
10.626953,81.131.67.131,h35.21.55.139.dynamic.ip.windstream.net,UDP,428,3428,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,210.146.64.4,Transmission Control Protocol,2727,6348,Ftp
10.751953,81.131.67.131,211.28.6.30,TCP,54,454,01:00:01:00:00:00,01:00:01:00:00:00,139.18.25.33,81.131.67.131,Transmission Control Protocol,80,2727,Ftp
10.845703,fpigw.ksc.gr.jp,81.131.67.131,TCP,1514,51514,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,17342,80,Ftp
10.845703,81.131.67.131,fpigw.ksc.gr.jp,TCP,54,654,01:00:01:00:00:00,01:00:01:00:00:00,38.115.4.204,213.19.160.190,Transmission Control Protocol,2727,2727,Ftp
11.126953,fpigw.ksc.gr.jp,81.131.67.131,TCP,1514,71514,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,68.34.169.230,Transmission Control Protocol,6346,2675,Ftp
11.126953,c-24-11-146-28.hsd1.az.comcast.net,81.131.67.131,TCP,54,854,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,80,80,Ftp
11.126953,81.131.67.131,fpigw.ksc.gr.jp,TCP,54,954,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,210.146.64.4,Transmission Control Protocol,2810,2433,Ftp
11.158203,c-68-34-169-230.hsd1.va.comcast.net,81.131.67.131,TCP,88,88,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,2433,2810,Ftp
11.158203,213.19.160.190,81.131.67.131,TCP,54,154,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,192.88.99.1,Transmission Control Protocol,80,80,Ftp
11.158203,81.131.67.131,213.19.160.190,TCP,54,254,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,2727,6346,Ftp
11.189453,81.131.67.131,c-68-34-169-230.hsd1.va.comcast.net,TCP,54,354,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,38.115.4.204,Transmission Control Protocol,6346,2727,Ftp
11.439453,fpigw.ksc.gr.jp,81.131.67.131,TCP,1514,41514,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,213.224.41.203,Transmission Control Protocol,21,80,Ftp
11.439453,81.131.67.131,fpigw.ksc.gr.jp,TCP,54,554,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,69.4.150.232,Transmission Control Protocol,1026,1595,Ftp
11.470703,nwcsnbsc11w-142-68-189-57.pppoe-dynamic.high-speed.nb.bellalian,81.131.67.131,Gnutella,113,6113,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,65.43.223.20,Transmission Control Protocol,21284,1026,Ftp
11.501953,6bone.informatik.uni-leipzig.de,2002:5183:4383::5183:4383,FTP,172,7172,1a:43:20:00:01:00,1a:43:20:00:01:00,210.146.64.4,151.37.67.40,Transmission Control Protocol,2667,21,Ftp
